STRUCTURE,STRUCTURE_ID,freq,citizen,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2001,230932,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2002,233414,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2003,235771,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2004,237891,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2005,238046,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2006,236351,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2007,233351,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2008,229094,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2009,223413,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2010,217392,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2011,212824,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2012,206729,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2013,204086,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2014,202082,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2015,202605,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2016,203980,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2017,206226,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2018,205691,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2019,206133,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2020,205617,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2021,206227,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2022,206188,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2023,211341,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,AT,2024,212329,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,1998,289811,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,1999,292115,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2000,295574,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2001,300902,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2002,306287,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2008,298100,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2009,296352,p,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2010,297169,p,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2011,300722,b,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2012,300593,b,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2013,299116,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2014,298985,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2015,300627,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2016,302928,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2017,307475,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2018,313549,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2019,320521,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2020,326237,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2021,331586,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2022,334022,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2023,338646,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BE,2024,338003,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2008,164422,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2009,156128,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2010,153408,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2011,153163,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2012,151743,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2013,152003,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2014,151311,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2015,148637,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2016,146094,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2017,146562,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2018,148887,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2019,150787,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2020,153297,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2021,157198,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2022,157988,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2023,157040,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,BG,2024,154991,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2009,24460,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2010,24805,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2011,24253,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2012,23675,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2013,22646,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2014,21934,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2015,21890,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2016,21793,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2017,21629,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2018,21895,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2019,22270,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2020,22726,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2021,23093,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2022,23400,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2023,23796,b,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CY,2024,23866,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2001,316155,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2002,314173,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2003,310846,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2005,295771,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2007,260886,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2008,246494,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2009,231845,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2010,223394,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2011,220518,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2012,220018,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2013,221361,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2014,223335,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2015,227575,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2016,234162,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2017,242584,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2018,255396,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2019,269794,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2020,282023,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2021,282014,b,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2022,284355,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2023,295336,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,CZ,2024,291278,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,1999,2255725,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2000,2286823,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2006,2002035,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2007,1965491,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2008,1952253,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2009,1937135,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2010,1930255,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2011,1921443,b,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2012,1894112,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2013,1853873,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2014,1822223,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2015,1805090,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2016,1793698,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2017,1784673,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2018,1787506,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2019,1797750,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2020,1797762,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2021,1808984,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2022,1818303,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2023,1850637,b,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DE,2024,1858916,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,1998,136944,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,1999,140870,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2000,145483,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2001,150214,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2002,154866,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2003,160626,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2004,164642,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2007,171864,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2008,171363,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2009,170518,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2010,168257,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2011,166718,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2012,165439,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2013,163666,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2014,163114,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2015,162822,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2016,162606,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2017,163401,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2018,164520,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2019,165351,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2020,164885,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2021,164628,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2022,162125,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2023,160579,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,DK,2024,156225,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2009,30312,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2010,29621,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2011,28889,b,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2012,28582,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2013,29258,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2014,29823,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2015,30595,b,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2016,31310,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2017,32410,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2018,33691,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2019,35154,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2020,36283,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2021,37342,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2022,37520,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2023,38847,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EE,2024,38445,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,1998,299488,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2004,272288,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2009,266749,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2010,264759,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2011,263925,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2012,263139,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2013,262093,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2014,260840,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2015,258709,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2016,257255,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2017,258946,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2018,259623,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2019,263429,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2020,268819,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2021,270919,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2022,261356,b,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2023,257257,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,EL,2024,249486,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,1998,1122610,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,1999,1086957,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2000,1058453,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2001,1036258,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2002,1022721,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2003,1028856,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2004,1028623,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2005,1019627,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2006,1013877,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2007,1013772,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2008,1017571,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2009,1022914,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2010,1035857,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2011,1052875,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2012,1069518,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2013,1079429,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2014,1100458,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2015,1118045,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2016,1136186,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2017,1158025,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2018,1182241,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2019,1207596,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2020,1221637,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2021,1224840,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2022,1220436,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2023,1225892,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,ES,2024,1206436,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,1998,157086,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,1999,155485,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2000,154552,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2001,155687,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2002,158059,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2003,161188,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2005,162552,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2007,158679,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2008,155424,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2009,151688,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2010,148167,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2011,145131,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2012,143320,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2013,141760,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2014,142279,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2015,142702,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2016,143863,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2017,145625,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2018,147620,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2019,149356,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2020,151113,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2021,152888,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2022,153649,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2023,154687,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FI,2024,155573,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FR,2007,1893242,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FR,2008,1886387,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FR,2009,1907037,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FR,2010,1929151,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),A,TOTAL,Y10-14,NR,F,FR,2011,1957343,,
